_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,source,type_of_advice_or_caution,type_of_advice_or_caution:confidence,what,when,where,category,id,retweetcount,screenname,source_gold,text,type_of_advice_or_caution_gold,userid,what_gold,when_gold,where_gold
191783359,false,finalized,4,8/19/2012 08:47:19,"
N/A

",A tornado/thunderstorm warning has been issued or has been lifted,0.5361,"Tornado watch
Tornado watch
Tornado watch
Strong storms coming in this afternoon, too. Tornado watch","afternoon
till 8
8
till 8","Maine
Maine
Maine
Maine",Caution and advice,75991300000000000,,yingko2,,"Strong storms coming in this afternoon, too. Tornado watch till 8 issued here in Maine, which is very unusual.",,15909279,,,
191783360,false,finalized,4,8/18/2012 20:22:31,"ORGNL
N/A

#ATFU @ORGNL",Other,1.0,"Tornado Alley aint fucking around
N/A
Tornado Alley aint fucking around, weatherally and musically
aint fucking around,  weatherally and musically","N/A
N/A

n/a","Tornado Alley
N/A
Tornado Alley
Tornado Alley",Caution and advice,76100600000000000,,ATFU_,,"#ATFU  @ORGNL: Tornado Alley aint fucking around, weatherally and musically",,62071155,,,
191783361,false,finalized,4,8/17/2012 22:23:09,"@weatherchannel
weatherchannel
@weatherchannel:
weatherchannel",A tornado/thunderstorm warning has been issued or has been lifted,0.5257,"tornado outbreak
tornado outbreak
multi-day #tornado outbreak is looming
tornado outbreak is looming","is looming


multi-day","n/a
N/A
N/A
N/A",Caution and advice,72759300000000000,,ttown67,, @weatherchannel: Wish we didn't have to write this....another multi-day #tornado outbreak is looming.  The ingredients and forecast:  ...,,14306087,,,
191783362,false,finalized,4,8/18/2012 09:48:29,"http://bit.ly/1v5xG
N/A
http://bit.ly/1v5xG
http://bit.ly/1v5xG",A tornado/thunderstorm warning has been issued or has been lifted,0.7153,"Tornado watches
Tornado watches
Tornado watches
SEVERE WEATHER ALE","
N/A
N/A
","three Idaho counties
three Idaho counties
Idaho counties
Idaho counties",Caution and advice,77837000000000000,,Tina_Caviness,, @KTVB: SEVERE WEATHER ALE: Tornado watches in effect for three Idaho counties:  http://bit.ly/1v5xG,,18956856,,,
191783363,false,finalized,4,8/16/2012 16:51:31,"

n/a
@I_am_Serenity",A tornado sighting/touchdown has been reported,1.0,"tornado on the ground
tornado on the ground
tornado on the ground.
tornado on the ground","

n/a
n/a","Western side of KC
Western side of KC
Western side of KC
Western side of KC",Caution and advice,73426700000000000,,DillyMacDuff,,@I_am_Serenity tornado on the ground. Western side of KC,,73377789,,,
191783364,false,finalized,5,8/19/2012 08:47:19,"
#BadWeather


",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado Warning!
Tornado Warning
Tornado Warning
Tornado Warning
Tornado Warning Sirens are going on around","
n/a


","Livingston County
Livingston County,  Briarwood Mall
Livingston County
Livingston County
Livingston County Briarwood Mall",Caution and advice,74949300000000000,,Spacie_Stacie,,"anyone in the Livingston County, please be careful we are under a Tornado Warning!  Sirens are going on around Briarwood Mall! #BadWeather",,45259526,,,
191783365,false,finalized,3,8/18/2012 21:29:51,"

",Other,1.0,"Tornado count
Tornado count
Tornado count","May 29, 2010 & May 29, 2011
May 29, 2010 and  May 29, 2011
May 29, 2010 May 29, 2011","N/A
N/A
N/A",Caution and advice,74934200000000000,,Goose_Lover,,"Tornado count as of May 29, 2010: 437. Tornado count as of May 29, 2011: 960. Difference: 523.",,57518979,,,
191783366,false,finalized,4,8/16/2012 16:52:17,"@DFWscanner
@DFWscanner
DFWscanner
@DFWscanner",A tornado sighting/touchdown has been reported,0.7898,"Tornado
Tornado is now reported
Tornado is now reported
Tornado","now

now
","Park Cities/Preston Hollow area.
near the Park Cities/Preston Hollow area
near the Park Cities/Preston Hollow area
Park Cities/Preston Hollow area",Caution and advice,73202700000000000,,Dale_Butler,, @DFWscanner: Tornado is now reported near the Park Cities/Preston Hollow area.,,59499049,,,
191783367,false,finalized,3,8/16/2012 05:47:28,"
N/A
",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado warning
Tornado warning
Tornado warning","
N/A
","Washington County
Washington County
Washington County",Caution and advice,73252200000000000,,TheFoxNewsEdge,,Tornado warning has been re-issued for Washington County.,,21028056,,,
191783368,false,finalized,5,8/19/2012 08:16:31,"
n/a
N/A
n/a
",Other,0.6308,"tornado is lurkin
tornado
tornado is lurkin
tornado
tornado is lurkin","
n/a
N/A
n/a
","n/a
n/a
N/A
n/a
N/A",Caution and advice,73477400000000000,,TaJuanDeShaun,,Uh oh the tornado is lurkin,,240558477,,,
191783369,false,finalized,3,8/19/2012 08:53:21,"

",Other,0.3868,"Tornado are safe
Hope all the #JoplinTornado are safe and sound
Tornado","

","Joplin
Joplin
Joplin",Caution and advice,72873000000000000,,JusttAustin,,Hope all the #JoplinTornado are safe and sound(: and Sorry for any loses &lt;3,,249922127,,,
191783370,false,finalized,4,8/18/2012 21:15:21,"


",A tornado/thunderstorm warning has been issued or has been lifted,0.7434,"tornado watch
tornado watch
tornado watch
tornado watch","


","NYC
NYC
NYC
NYC",Caution and advice,76057300000000000,,tvjrennie,,I pull my head out of writing in seclusion to discover NYC is now under a tornado watch. Can't I leave you people alone for a minute?,,48564118,,,
191783371,false,finalized,3,8/17/2012 01:50:49,"
@the33news
",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado warning
Tornado warning
Tornado warning issued","

","Collin, Cooke, Dallas, Denton, Grayson, Parker, Tarrant, Wise
following counties: Collin, Cooke, Dallas, Denton, Grayson, Parker, Tarrant, Wise
Collin, Cooke, Dallas, Denton, Grayson, Parker, Tarrant, Wise counties",Caution and advice,73194500000000000,,Lupi_Lu85,," @the33news: Tornado warning issued for following counties: Collin, Cooke, Dallas, Denton, Grayson, Parker, Tarrant, Wise",,24202546,,,
191783372,false,finalized,3,8/16/2012 17:53:52,"@shanamama9197:
N/A
",A tornado sighting/touchdown has been reported,1.0,"Tornado touchdown
Tornado touchdown
Tornado touchdown","
N/A
","Irving, TX
Irving, TX
Irving, TX",Caution and advice,73202400000000000,,Jenevalynne,," @shanamama9197: #Tornado touchdown in Irving, TX",,49152138,,,
191783373,false,finalized,4,8/18/2012 11:58:05,"

N/A
#okwx",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Severe Thunderstorm Watch
Severe Thunderstorm Watch
Thunderstorm Watch
Severe Thunderstorm Watch","until 1:00am CDT
until 1:00am CDT
until 1:00am
until 1:00am CDT","OK
portions of the area in OK
OK
portions of the area in OK",Caution and advice,79756500000000000,,severewarn,,Severe Thunderstorm Watch for portions of the area in OK until 1:00am CDT. #okwx,,135578980,,,
191783374,false,finalized,3,8/18/2012 21:37:13,"N/A

",Other,0.6196,"tornado outside
tornado
tornado","N/A

","N/A
outside
N/A",Caution and advice,78943800000000000,,Kayla_Muldoon,,Basically a tornado outside. What is happening. So scared.,,255739010,,,
191783375,false,finalized,5,8/16/2012 17:05:38,"@News10_CA
NWS
@News10_CA
@News10_CA
News10_CA",A tornado/thunderstorm warning has been issued or has been lifted,0.799,"tornado warning
tornado warning
tornado warning
tornado warning
tornado warning","

n/a

","Sacramento and Yolo counties
Sacramento and Yolo counties
Sacramento and Yolo counties
Sacramento and Yolo counties
Sacramento and Yolo counties",Caution and advice,76052000000000000,,cfaArdenFair,, @News10_CA: NWS has issued a tornado warning for Sacramento and Yolo counties.  Possible tornado to hit near Power Balance Pavillion.,,77742866,,,
191783376,false,finalized,4,8/18/2012 20:15:23,"JimCantore
N/A
okwx
@Sportsgeek4life",Other,0.5365,"strong rotation
strong rotation coming
strong rotation
still strong rotation","N/A
N/A

n/a","OKMULGEE, BEGGS, OK AREA
OKMULGEE, BEGGS, OK
OKMULGEE, BEGGS, OK AREA
OKMULGEE, BEGGS, OK AREA",Caution and advice,73196200000000000,,oktwister,," @Sportsgeek4life:  @JimCantore: OKMULGEE, BEGGS, OK AREA still strong rotation coming your way. #okwx",,271013368,,,
191783377,false,finalized,3,8/19/2012 08:16:31,"

",Other,0.6806,"rotating wall cloud
rotating wall cloud
rotating wall cloud No tornado has been observed","

","4 mi NW of Azle
4 mi NW of Azle moving E at 40
4 mi NW of Azle moving E at 40",Caution and advice,73185600000000000,,wfaaweathertoo,,A rotating wall cloud is 4 mi NW of Azle moving E at 40. No tornado has been observed at this time. -sm,,20521159,,,
191783378,false,finalized,4,8/19/2012 08:47:19,"

n/a
",A tornado sighting/touchdown has been reported,1.0,"Tornado touched
Tornado touched down
Tornado touched down
Tornado touched down","

n/a
","N/A
N/A
n/a
up the street",Caution and advice,73924800000000000,,CKillinger,,Tornado touched down up the street. A lil scared stupid.,,41535396,,,
191783379,false,finalized,4,8/18/2012 21:15:21,"http://wxch.nl/mGgs3M
TWCBreaking

http://wxch.nl/mGgs3M",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado warning
Tornado warning
Tornado warning
Tornado warning","
N/A

","Joplin, MO
Joplin, Mo
Joplin, Mo
Joplin, Mo",Caution and advice,73212400000000000,,andresotondo,," @txflygirl: Are you kidding me?   @TWCBreaking: Tornado warning for #Joplin, Mo.!! Radar and warning info: http://wxch.nl/mGgs3M / OMG!",,14565018,,,
191783380,false,finalized,4,8/16/2012 16:52:17,"@KeatonMiles
N/A
n/a
",A tornado/thunderstorm warning has been issued or has been lifted,0.7604,"tornado warnings
tornado warnings
tornado warnings
tornado warnings","
N/A
n/a
","N/A
N/A
n/a
N/A",Caution and advice,73219500000000000,,qwymer,,@KeatonMiles are you all in tornado warnings also?,,125477482,,,
191783381,false,finalized,5,8/18/2012 21:37:13,"
@ndirish11
N/A
@ndirish1
@ndirish11",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"tornado warning
tornado warning
tornado warning
tornado warning
tornado warning","

N/A
n/a
","N/A
N/A
N/A
n/a
N/A",Caution and advice,74918400000000000,,tbarrios47,,Good luck with that tornado warning @ndirish11,,98436129,,,
191783382,false,finalized,3,8/19/2012 16:39:28,"
NWS
",A tornado/thunderstorm warning has been issued or has been lifted,0.68,"Tornado warnings
Tornado warnings
Tornado warnings","6:15pm
until 6:15pm
until 6:15pm","Washtenaw/Livingston Counties MI
Washtenaw/Livingston Counties MI
Washtenaw/Livingston Counties MI",Caution and advice,74946100000000000,,StormWatcher1,,Tornado warnings for Washtenaw/Livingston Counties MI until 6:15pm. NWS is giving people plenty of warning on these storms. Pay attention!,,25612884,,,
191783383,false,finalized,4,8/18/2012 15:50:57,"


",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"tornado watch
tornado watch
tornado watch
tornado watch","


","Rhode Island
Rhode Island
Rhode Island
Rhode Island",Caution and advice,75988400000000000,,nikkim602,,@Christy5Q my Rhode Island peeps are freaking out because they're under a tornado watch.  Half of them think it's a warning.  Rookies,,188129172,,,
191783384,false,finalized,4,8/16/2012 16:09:22,"
@OntarioWarnings
n/a
OntarioWarnings",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"tornado warning
tornado warning ended
tornado warning
tornado warning ended.","

n/a
","Hamilton
City of Hamilton
City of Hamilton
City of Hamilton",Caution and advice,78351100000000000,,midnightpucks81,, @OntarioWarnings: Red Alert for City of Hamilton due to tornado warning ended.,,11899982,,,
191783385,false,finalized,3,8/18/2012 21:35:19,"

",A siren has been heard,1.0,"tornado sirens
tornado sirens are going off
tornado sirens","

are","N/A
N/A
N/A",Caution and advice,73498000000000000,,Ashli_Jonas,,Well tornado sirens are going off.,,64524322,,,
191783386,false,finalized,3,8/19/2012 15:52:32,"

n/a",Other,1.0,"tornado watch
tornado watch
tornado watch","

now","N/A
N/A
my county",Caution and advice,74944600000000000,,ceitfianna,,"And apparently there's now a tornado watch for my county, eep.",,76848452,,,
191783387,false,finalized,3,8/18/2012 15:50:57,"authorities
birdy27
",A siren has been heard,0.6254,"sirens just went off  take cover
tornado
sirens","

","Dallas
dallas area
dallas area",Caution and advice,73209500000000000,,Linnyluvzya,,Thinking about you #Dallas area  @birdy27: sirens just went off in the #dallas area!! authorities askg folks 2 take cover. #tornado...,,23344729,,,
191783388,false,finalized,3,8/19/2012 07:53:27,"

",A tornado/thunderstorm warning has been issued or has been lifted,0.6348,"Tornado warning
Tornado warning
Tornado warning","

","N/A
N/A
N/A",Caution and advice,76051300000000000,,Quidg3,,Tornado warning! Fuck yeah!!,,89305554,,,
191783389,false,finalized,4,8/18/2012 11:26:10,"@rolandsmartin

TWCBreaking
",A tornado sighting/touchdown has been reported,1.0,"tornado reported
Brief tornado reported
tornado reported
Brief tornado reported","
(15) mins. ago
(15) mins. ago
(15) mins. ago","Lake Nocona in N. TX
Lake Nocona in N. TX.
Lake Nocona in N. TX
near Lake Nocona in N. TX",Caution and advice,73185600000000000,,KrysBrown89,, @rolandsmartin:  @TWCBreaking Brief tornado reported (15) mins. ago near Lake Nocona in N. TX. No damage reported.,,16191341,,,
191783390,false,finalized,3,8/18/2012 20:15:23,"@TWCBreaking NWS Chat
NWS Chat
@TWCBreaking",A tornado sighting/touchdown has been reported,1.0,"Tornado with debris reported
Tornado with debris
Tornado with debris;  Large wedge","

n/a","southeast Dallas near I-45 south of I-20.
southeast Dallas
in southeast Dallas; near I-45 south of I-20",Caution and advice,73220200000000000,,BuckeyeCampbell,, @TWCBreaking: Tornado with debris reported in southeast Dallas per NWS Chat. Large wedge near I-45 south of I-20.,,288347623,,,
191783391,false,finalized,4,8/17/2012 15:48:20,"
@TWCBreaking
TWC
@TWCBreaking",A tornado sighting/touchdown has been reported,0.7392,"Tornado reported
Tornado
Tornado reported
Tornado","


n/a","Dallas
Dallas' Love Field
Dallas' Love Field
Dallas' Love Field.",Caution and advice,73199100000000000,,xRedRoverx,, @TWCBreaking: Tornado reported on the observation at Dallas' Love Field.,,176657599,,,
191783392,false,finalized,3,8/18/2012 16:07:34,"@fema:
FEMA
http://m.fema.gov",Other,1.0,"#safetytip: Stay away from downed power lines, and report them to the power company.
Tornado Advice
Stay away from downed power lines","

","#Joplin
Joplin
Joplin",Caution and advice,72729500000000000,,CindyFrancine,," @fema: #Tornado #safetytip: Stay away from downed power lines, and report them to the power company. http://m.fema.gov #Joplin",,48400470,,,
191783393,false,finalized,4,8/19/2012 07:50:16,"@severestudios: @FindTheTornado
http://1.usa.gov/loKp2S
http://1.usa.gov/loKp2S
http://1.usa.gov/loKp2S",Other,0.4631,"Tornado Watch is NOW out
Tornado Watch
Tornado Watch
Tornado Watch","
NOW
NOW
","[MO, IL, IN, KY]
MO, IL, IN, KY
[MO, IL, IN, KY]
MO, IL, IN, KY",Caution and advice,73423800000000000,,fordtrain,," @severestudios:  @FindTheTornado: http://1.usa.gov/loKp2S PDS Tornado Watch is NOW out... please be safe  [MO, IL, IN, KY]",,184775886,,,
191783394,false,finalized,3,8/18/2012 21:33:38,"
WUSTL
http://emergency.wus .",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado warnings
Tornado warnings issued
Tornado warnings","

","counties in STL area
counties in STL area
STL area",Caution and advice,73493400000000000,,HavenHouseSTL,, @WUSTL: Tornado warnings issued for counties in STL area. Please observe emergency notifications & seek shelter. http://emergency.wus ...,,81263331,,,
191783395,false,finalized,3,8/18/2012 18:00:32,"n/a

",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado Warning
Tornado Warning
Tornado Warning","until 7:30pm CDT
until 7:30pm CDT
until 7:30pm CDT","Ballard, Carlisle, Fulton, Graves, Hickman and McCracken County in KY
Ballard, Carlisle, Fulton, Graves, Hickman and McCracken County in KY
Ballard, Carlisle, Fulton, Graves, Hickman and McCracken County in KY",Caution and advice,73540100000000000,,SPGSvrWx,," @severewarn: Tornado Warning for Ballard, Carlisle, Fulton, Graves, Hickman and McCracken County in KY until 7:30pm CDT. #kywx",,305274594,,,
191783396,false,finalized,4,8/17/2012 22:30:29,"@CNN
N/A
CNN
NWS CNN",A tornado sighting/touchdown has been reported,1.0,"Tornado spotted
Tornado
Tornado spotted
Tornado spotted","
N/A
N/A
Just In","Bedford, Texas, between Fort Worth and Dallas
Bedford, Texas, between Fort Worth and Dallas
Bedford, Texas
Bedford, Texas",Caution and advice,73210800000000000,,cybermelli,,"Gah, that's where @exitrows is   @CNN: Just In: Tornado spotted in Bedford, Texas, between Fort Worth and Dallas, according to the NWS",,39214566,,,
191783397,false,finalized,3,8/19/2012 07:39:07,"

",Other,0.676,"tornado watch
tornado watch
tornado watch","
jus popped up
","n/a
N/A
N/A",Caution and advice,74952000000000000,,MelvinParker89,,Damn. Another tornado watch jus popped up,,283849509,,,
191783398,false,finalized,3,8/19/2012 07:39:07,"http://yearbook.com/a/1c0zho
n/a
http://yearbook.com/a/1c0zho",A tornado/thunderstorm warning has been issued or has been lifted,0.645,"Tornado warning
Tornado warning
Tornado warning","N/A
n/a
","N/A
Akward area
Akward area",Caution and advice,76108000000000000,,savagebeastelie,,Tornado warning o.O what tha fawk? Akward area -_- this world is deadening: http://yearbook.com/a/1c0zho,,139797959,,,
191783399,false,finalized,3,8/19/2012 18:01:29,"@jpsgolfmom

",A tornado sighting/touchdown has been reported,0.7052,"tornado
was a tornado
tornado","
a little earlier
","6 miles SW of KZoo
6 miles SW of KZoo headed NE at 55 MPH
SW of KZoo",Caution and advice,74939400000000000,,grogg,,"@jpsgolfmom I haven't followed it since I read it, but there was a tornado 6 miles SW of KZoo headed NE at 55 MPH a little earlier.",,14160120,,,
191783400,false,finalized,3,8/19/2012 17:13:55,"

http://www.cnycentral.com/weather",A tornado/thunderstorm warning has been issued or has been lifted,0.6341,"Tornado watch
Tornado watch
Tornado watch","through 10:00 PM
10:00 PM
through 10:00 PM","CNY
CNYcentra
CNYcentral",Caution and advice,73830300000000000,,84alcoholic,,#RAPTURE just sayin'  @CNYcentral Tornado watch in effect for most of #CNY through 10:00 PM http://www.cnycentral.com/weather,,45870959,,,
191783401,false,finalized,3,8/19/2012 08:53:21,"

",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado Warning
Tornado Warning
Tornado Warning","until 4:45pm EDT
4:45pm EDT
until 4:45pm EDT","Kalamazoo County in MI
Kalamazoo County in MI
Kalamazoo County in MI",Caution and advice,74930400000000000,,recklessintent8,, @severestudios: Tornado Warning for Kalamazoo County in MI until 4:45pm EDT. #miwx,,20722133,,,
191783402,false,finalized,4,8/18/2012 21:39:06,"
N/A
http://sns.mx/IEcJy6
http://sns.mx/IEcJy6",A tornado/thunderstorm warning has been issued or has been lifted,0.7667,"Tornado warning
Tornado warning
Tornado warning
Tornado warning","
N/A

","Yolo County
Yolo County
Yolo County
Yolo County",Caution and advice,76069100000000000,,SacramentoDaily,,WARNING: Tornado warning issued for Yolo County  http://sns.mx/IEcJy6,,201146473,,,
191783403,false,finalized,3,8/17/2012 21:41:28,"http://t.co/r0eYcc8
n/a
",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"tornado warning
tornado warning
tornado warning","N/A
n/a
this week","N/A
n/a
N/A",Caution and advice,73388400000000000,,Gant88,,We were under a tornado warning this week - check out these creepy clouds  http://t.co/r0eYcc8,,253177353,,,
191783404,false,finalized,3,8/19/2012 17:39:26,"@mud_Ball

",A tornado/thunderstorm warning has been issued or has been lifted,0.6585,"Potential Tornado warning
Potential Tornado warning
Tornado warning","

night","N/A
N/A
N/A",Caution and advice,78638600000000000,,NativePrideBear,,Becareful dude!  @mud_Ball Potential Tornado warning for the night... Had one land last night near my house.... I slept thru it tho &gt;_&gt;,,97791514,,,
191783405,false,finalized,4,8/16/2012 01:00:11,"
http://bit.ly/iTtDhE
N/A
@flintjournal:",A tornado/thunderstorm warning has been issued or has been lifted,0.7134,"tornado watch
tornado watch
tornado watch
tornado watch","

N/A
","Southern tier of Michigan
Southern tier of Michigan
Southern tier of Michigan
Southern tier of Michigan",Caution and advice,74939400000000000,,MrDantzler,, @flintjournal: Weather update: Southern tier of Michigan under tornado watch http://bit.ly/iTtDhE,,121010879,,,
191783406,false,finalized,4,8/16/2012 17:00:36,"
http://dlvr.it/StD8K
http://dlvr.it/StD8K
http://dlvr.it/StD8K",Other,0.6985,"Tornado kills 2
Tornado
Tornado kills 2
Tornado","Tuesday
Tuesday
N/A
Tuesday","suburban Oklahoma City
Oklahoma City
Oklahoma City
suburban Oklahoma City",Caution and advice,73176100000000000,,OcalaBuzz,,Tornado kills 2 in suburban Oklahoma City: Two people were killed and three children were critically injured Tuesday... http://dlvr.it/StD8K,,132039413,,,
191783407,false,finalized,4,8/18/2012 21:33:38,"@TWCBreaking
@TWCBreaking
NWS
@TWCBreaking  NWS",A tornado/thunderstorm warning has been issued or has been lifted,0.5159,"Tornado EMERGENCY
Tornado EMERGENCY
Tornado EMERGENCY
Tornado","coming


NOW","NWS for NW side of Norman, Moore, and south side of OKC
NWS for NW side of Norman, Moore, and south side of OKC
NW side of Norman, Moore, and south side of OKC
NW side of Norman, Moore, and south side of OKC",Caution and advice,73160600000000000,,NorthBournefood,," @TWCBreaking: #Tornado EMERGENCY coming from NWS for NW side of Norman, Moore, and south side of OKC.  TAKE SHELTER NOW.",,114963997,,,
191783408,false,finalized,3,8/17/2012 22:38:18,"
n/a
",A tornado/thunderstorm warning has been issued or has been lifted,0.6339,"Tornado watch
Tornado watch
Tornado watch","until 10 pm
until 10 pm
until 10 pm","N/A
n/a
N/A",Caution and advice,73492000000000000,,GSAstari,,more storms... Tornado watch until 10 pm.,,183908124,,,
191783409,false,finalized,6,8/16/2012 11:47:00,"


n/a

",A siren has been heard,0.8403,"Tornado sirens
Tornado Sirents
Tornado sirens
Tornado sirens
Tornado sirens
Tornado sirens","


n/a

","N/A
n/a
N/A
n/a
N/A
N/A",Caution and advice,73538500000000000,,Chubb15,,Tornado sirens.....smh,,64599032,,,
191783410,false,finalized,5,8/16/2012 17:50:59,"ARKANSAS (DEV)Emergency management
@stormchaser4850
@stormchaser4850
Emergency management
ARKANSAS (DEV)Emergency management",A tornado sighting/touchdown has been reported,1.0,"tornado on the ground
tornado on the ground
tornado on the ground
tornado on the ground
tornado on the ground","723 pm CDT
723 pm CDT)
723 pm CDT
N/A
723 pm CDT","near Austin
Austin
near Austin
near Austin moving NE
near Austin",Caution and advice,73548600000000000,,drfranvogler,, @stormchaser4850:ARKANSAS (DEV)Emergency management reported a tornado on the ground near Austin moving NE at 50 mph (723 pm CDT) #arwx,,267919533,,,
191783411,false,finalized,3,8/18/2012 21:23:16,"@severestudios

@severestudios",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado Warning
Tornado Warning
Tornado Warning","6:30pm EDT
6:30pm EDT
until 6:30pm EDT","Hardy County in WV
Hardy County in WV
Hardy County in WV",Caution and advice,73866800000000000,,happy2bgrandma,, @severestudios: Tornado Warning for Hardy County in WV until 6:30pm EDT. #wvwx,,21958557,,,
191783412,false,finalized,4,8/17/2012 03:24:24,"NWS
http://www.crh.no... http://bit.ly/kmKEpr

",A tornado/thunderstorm warning has been issued or has been lifted,0.7705,"Tornado Warning
Tornado Warning
Tornado Warning
tornado warning","May 25 at 12:05PM CDT expiring May 25 at 12:30PM CDT
May 25 at 12:05PM CDT expiring May 25 at 12:30PM
May 25 at 12:05PM CDT
May 25 at 12:05PM CDT expiring May 25 at 12:30PM CDT","Kansas City
Kansas City
NWS Kansas City
NWS Kansas City",Caution and advice,73434800000000000,,CSwxCenter,,Tornado Warning issued May 25 at 12:05PM CDT expiring May 25 at 12:30PM CDT by NWS Kansas City http://www.crh.no... http://bit.ly/kmKEpr,,8472462,,,
191783413,false,finalized,3,8/16/2012 17:53:52,"
N/A
",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"tornado warning
tornado warning
tornado warning","until 9:45
until 9:45
until 9:45","dallas, kaufman, and rockwall
dallas, kaufman, and rockwall counties
dallas, kaufman, and rockwall counties",Caution and advice,73205200000000000,,KelseyEagar,,"dallas, kaufman, and rockwall counties now face tornado warning until 9:45",,26888381,,,
191783414,false,finalized,3,8/18/2012 21:23:16,"@BreakingNews:

CNN @BreakingNews",A tornado sighting/touchdown has been reported,1.0,"tornado
tornado on the ground
tornado on the ground","

","Joplin, Mo.
Joplin, Mo
Joplin, Mo",Caution and advice,73215600000000000,,sports_chick1,," @BreakingNews: Spotters confirm a tornado on the ground moving toward Joplin, Mo., where a twister on Sunday killed 124 people - CNN",,56289640,,,
191783415,false,finalized,3,8/16/2012 02:54:34,"#ilwx
N/A
",Other,0.6788,"Tornado Watch
Tornado Watch
Tornado Watch","
until 9:00pm CDT
9:00pm","portions of the area in IL
portions of the area in IL
IL",Caution and advice,73420000000000000,,severewarn,,Tornado Watch for portions of the area in IL until 9:00pm CDT. #ilwx,,135578980,,,
191783416,false,finalized,3,8/16/2012 13:25:28,"

",A tornado/thunderstorm warning has been issued or has been lifted,0.6636,"Flood watch, Tornado watch, Severe Thunderstorm warning
Flood watch, Tornado watch, Severe Thunderstorm warning
Tornado watch, Severe Thunderstorm","tomorrow
tomorrow
","N/A
n/a
N/A",Caution and advice,73574700000000000,,Nickfreaknesss,,"Forecast for tomorrow? Flood watch, Tornado watch, Severe Thunderstorm warning. #sweet",,44621800,,,
191783417,false,finalized,4,8/18/2012 21:39:06,"#damnyouweather
N/A
Ray LaMontagne
",A tornado/thunderstorm warning has been issued or has been lifted,0.7654,"tornado watch
tornado watch
tornado watch
tornado watch","
tornado watch
tonite
tonite","MA
MA
MA
MA",Caution and advice,75982400000000000,,Cfavs82,,"Geez tornado watch for MA, and severe storms due in tonite...of course when I'm stoked to catch Ray LaMontagne. #damnyouweather",,94243266,,,
191783418,false,finalized,4,8/16/2012 16:56:56,"@TWCBreaking
@TWCBreaking
TWCBreaking
",A tornado sighting/touchdown has been reported,0.7955,"TORNADO
TORNADO
TORNADO HEADED
LARGE, VIOLENT #TORNADO","NOW
NOW
n/a
NOW.","Guthrie, OK
Guthrie, OK
Guthrie, OK
Guthrie, OK",Caution and advice,73158800000000000,,RKOforever,," @TWCBreaking: Those in Guthrie, OK need to TAKE COVER NOW.  LARGE, VIOLENT #TORNADO HEADED TOWARD THAT AREA!!!  PLEASE RETWEET!!!",,171243251,,,
191783419,false,finalized,4,8/17/2012 11:06:08,"@stormchaser4850
Emergency management

@stormchaser4850",A tornado sighting/touchdown has been reported,1.0,"tornado
tornado on the ground
tornado on the ground
tornado on the ground","


n/a","Austin, Mississippi
Austin, Mississippi
Austin, Mississippi
near Austin, Mississippi",Caution and advice,73546700000000000,,777images,," @stormchaser4850: Correction: DEVELOPING: Emergency management reported a tornado on the ground near Austin, Mississippi moving NE at ...",,18592771,,,
191783420,false,finalized,5,8/16/2012 16:09:22,"http://fb.me/Ix0gvwIa
N/A
http://fb.me/Ix0gvwIa

",A tornado/thunderstorm warning has been issued or has been lifted,0.8048,"tornado warning
Tornado Warning
Tornado Warning
Tornado Warning
Tornado Warning","5/25/2011 1:28 pm to 2 pm cdt
from 5/25/2011 1:28 PM to 2:00 PM CDT
5/25/2011 1:28 PM to 2:00 PM CDT
5/25/2011 1:28 PM
1:28 PM to 2:00 PM","ray county, carroll county
Ray County, Carroll County
Ray County, Carroll County
Ray County, Carroll County
Ray County, Carroll County.",Caution and advice,73455600000000000,,northmoskywarn,,"New event. Tornado Warning from 5/25/2011 1:28 PM to 2:00 PM CDT for Ray County, Carroll County. More information.... http://fb.me/Ix0gvwIa",,139471684,,,
191783421,false,finalized,3,8/18/2012 18:00:32,"
Weather Channel
ZachNews",A tornado sighting/touchdown has been reported,1.0,"tornado on the ground
Mile wide tornado on the ground
Ozark, AR. & Caulksville, AR","

","Ozark, AR. & Caulksville, AR
near Ozark, AR. & Caulksville, AR
Ozark, AR. & Caulksville, AR",Caution and advice,73257500000000000,,MosaicJoy,," @ZachNews: Breaking Weather News!!!: Weather Channel; Mile wide tornado on the ground near Ozark, AR. & Caulksville, AR. Get To Safet ...",,83042288,,,
